"q","alfa","образец","Kq","ro пара","ню жидк","r","lo","g","ro жидк","сигма","высота h","зазор D","зазор u","толщина d","толщина s","угол","угол/90","h/lo","D/lo","d/lo","u/lo","s/lo","жидкость","алфа Кутател","а/а гл","ср ж","лямбда ж","Pr","cp пара","лямбда п","ню пара","а ж","Р","алфа  Лабунцов","Ts","alf/alf0","алфа Боришан","Ткр","Ркр","алф/алф0","М",""
"381033.90167","32779.09935","28","2395.4389123355","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","18835.442881739","1.7402882191732","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","17598.953603163","373","1.8625595640021","21207.310190276","647","21830000","1.5456509597822","18",""
"298523.9889","28244.71472","28","1876.7253416102","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","15877.669916914","1.7788954467375","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","14956.521232586","373","1.8884548272136","18023.093434936","647","21830000","1.5671402260641","18",""
"225515.46392","23121.05126","28","1417.7439730159","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","13047.422715433","1.7720780390331","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","12405.910758537","373","1.8637125246197","14949.525044597","647","21830000","1.5466077478064","18",""
"161597.93814","18328.06745","28","1015.9148240542","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","10332.522853001","1.7738230740692","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","9934.2475509483","373","1.8449376619622","11971.090672237","647","21830000","1.5310273685008","18",""
"109531.12609","14141.69906","28","688.58734196085","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","7870.051797571","1.7969003792789","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","7665.4231904264","373","1.8448686665678","9237.0836928564","647","21830000","1.5309701124541","18",""
"65919.90484","9684.86787","28","414.41746904702","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","5515.8558013563","1.755823251873","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","5464.1441624986","373","1.7724400348858","6584.4710311453","647","21830000","1.4708649828042","18",""
"33554.71848","5591.47637","28","210.94783951552","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","3438.1816926395","1.6262887973519","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","3483.4814387357","373","1.6051402794411","4197.7081751077","647","21830000","1.3320307502931","18",""
"12184.17922","3279.67275","28","76.598058310663","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","1691.8377019305","1.9385268139241","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","1772.9995286641","373","1.8497877167915","2136.5219671262","647","21830000","1.535052201879","18",""
"5201.22918","2479.27102","28","32.69847306274","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","932.34253329457","2.6591847217772","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","1005.1906217483","373","2.4664685148851","1211.2873183518","647","21830000","2.0468067174793","18",""
"21837.43061","4315.30239","28","137.28497857895","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","2545.3199439247","1.6953870181625","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","2616.0465031935","373","1.6495511011491","3152.4209289035","647","21830000","1.3688852115003","18",""
"48473.43378","7731.49537","28","304.73705615753","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","4447.8891343671","1.7382392268417","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","4451.5742832333","373","1.7368002594319","5364.2914680234","647","21830000","1.4412892021411","18",""
"87030.92784","12072.64685","28","547.1357540914","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","6699.9696183221","1.8018957603905","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","6575.9753540842","373","1.8358716692121","7924.2636967128","647","21830000","1.5235039256717","18",""
"36624.90087","4495.34437","28","230.24909941061","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","3655.4834699693","1.2297537129987","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","3692.8534495112","373","1.2173091706618","4450.0082423618","647","21830000","1.0101878749811","18",""
"198028.35052","21143.92871","28","1244.9412362054","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","11912.707073484","1.7749054500856","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","11376.168458835","373","1.8586159994474","13708.652157592","647","21830000","1.5423783802327","18",""
"266721.64948","25267.69801","28","1676.7941517184","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","14673.782977495","1.7219620903998","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","13874.476744626","373","1.8211640319904","16719.194713836","647","21830000","1.51129874629","18",""
"341107.85091","29344.39189","28","2144.4365338406","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","17431.128501327","1.6834476257671","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","16347.031943594","373","1.7950898971296","19698.703964754","647","21830000","1.4896610428028","18",""
"427874.70262","32884.40854","28","2689.9121253195","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","20427.862740217","1.6097821371816","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","19013.21275894","373","1.7295555967803","22911.538366696","647","21830000","1.4352771958692","18",""
"110709.75416","14050.72516","28","695.99700165169","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","7929.237465175","1.7720146762801","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","7720.3150862618","373","1.8199678384893","9303.2302086187","647","21830000","1.5103060813203","18",""
"541364.9881","38239.99587","28","3403.3894427429","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","24084.876259468","1.5877181787458","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","22241.865551076","373","1.7192800568903","26802.169753282","647","21830000","1.4267500065109","18",""
"652918.31879","41446.7092","28","4104.6897416514","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","27460.124468276","1.5093416363747","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","25200.955275074","373","1.6446483376364","30367.968895248","647","21830000","1.3648166376542","18",""
"762434.57573","45340.24642","28","4793.1836059969","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","30608.575047635","1.4812922963398","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","27945.560402233","373","1.6224489960981","33675.307137848","647","21830000","1.3463944436914","18",""
"867202.81523","48151.35131","28","5451.8281952979","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","33495.447102207","1.4375491440097","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","30450.298466837","373","1.5813096663877","36693.597786215","647","21830000","1.3122548404913","18",""
"930103.09278","49810.86681","28","5847.2622282792","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","35178.155620402","1.4159601585568","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","31905.470993845","373","1.5612014259125","38447.127902634","647","21830000","1.295567953376","18",""
"1.01E+6","52485.40648","28","6379.7876041291","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","37391.304805751","1.4036794584373","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","33814.340889666","373","1.5521641143696","40747.378071275","647","21830000","1.2880683117376","18",""
"1.08E+6","54173.20545","28","6810.362443761","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","39140.414814918","1.384073360136","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","35319.151630497","373","1.5338195553719","42560.723846146","647","21830000","1.2728450212885","18",""
"1.12E+6","55521.07705","28","7072.139875828","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","80","0.88888888888889","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","40187.580061654","1.3815481540521","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","36218.517862941","373","1.5329472415217","43644.48934131","647","21830000","1.2721211288741","18",""
"5689.92863","3360.5961","29","35.7707710232","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","83","0.92222222222222","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","992.83271019491","3.3848563463831","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","1067.2077747011","373","3.1489614109504","1286.0200001603","647","21830000","2.6131756112511","18",""
"23788.26328","5970.49655","29","149.54924291001","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","83","0.92222222222222","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","2702.4347663109","2.2093027459643","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","2769.6162083479","373","2.1557125972921","3337.4774070599","647","21830000","1.7889249339547","18",""
"52042.03013","7799.71969","29","327.17168604674","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","400","200","300","200","300","83","0.92222222222222","0.1598167283693","0.07990836418465","0.07990836418465","0.11986254627698","0.11986254627698","вода","4674.6517732746","1.6685135210695","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","4667.459816492","373","1.6710844863496","5624.4405412381","647","21830000","1.3867547594846","18",""
